order_id,order_purchase_timestamp,customer_state,seller_state,rota,product_category_name,preco_total,frete_total,itens,product_weight_g,taxa_atraso_rota_suavizada,taxa_atraso_categoria_suavizada,score_risco,faixa_risco,componente_rota,componente_categoria,componente_fora_estado,componente_peso,componente_frete,componente_itens,order_delivered_customer_date,order_estimated_delivery_date,atrasou_real
78c9dae3539db375cbc0786555c5f570,2018-05-25 01:22:36,MG,SP,SP_MG,beleza_saude,29.9,10.76,1.0,250.0,0.07445642262545135,0.0973670035383173,24.7,Baixo - fluxo automatizado,2.605974791890797,1.9473400707663462,20.0,0.125,0.029972812764629854,0.0,2018-06-04 19:57:27,2018-06-20,0
7207091d29c0f0df59dfe6e1cb216f2b,2018-05-25 01:51:58,ES,SP,SP_ES,moveis_decoracao,139.8,0.0,2.0,2600.0,0.160501692676604,0.09407330708410765,29.3,Baixo - fluxo automatizado,5.61755924368114,1.881466141682153,20.0,1.2999999999999998,0.0,0.4545454545454546,2018-06-07 23:42:02,2018-06-20,0
6d60fdb8565707824a98431255d3183a,2018-05-25 06:19:37,RJ,RJ,RJ_RJ,moveis_decoracao,18.9,7.55,1.0,100.0,0.04187372045461789,0.09407330708410765,3.4,Baixo - fluxo automatizado,1.465580215911626,1.881466141682153,0.0,0.049999999999999996,0.021031109328341582,0.0,2018-05-29 13:28:50,2018-06-13,0
7875524c18ad033ba2026f160273ce18,2018-05-25 08:12:29,RS,MG,MG_RS,informatica_acessorios,38.9,37.04,1.0,350.0,0.06121898298816285,0.08422791744760125,24.1,Baixo - fluxo automatizado,2.1426644045856995,1.6845583489520248,20.0,0.17500000000000002,0.10317778669162543,0.0,2018-06-14 18:33:16,2018-07-23,0
bf1f8df62b104db3de943cf23ed71435,2018-05-25 08:16:47,SP,SP,SP_SP,beleza_saude,8.9,7.39,1.0,250.0,0.055470979743674154,0.0973670035383173,4.0,Baixo - fluxo automatizado,1.9414842910285952,1.9473400707663462,0.0,0.125,0.020585416945224408,0.0,2018-06-01 21:10:47,2018-06-12,0
8784e1595ac9dd7e7f4ebaa6bc6d79ed,2018-05-25 08:17:58,SP,SP,SP_SP,ferramentas_jardim,49.9,13.71,1.0,1550.0,0.055470979743674154,0.088334967747924,4.5,Baixo - fluxo automatizado,1.9414842910285952,1.76669935495848,0.0,0.775,0.03819026607835272,0.0,2018-06-06 20:26:28,2018-06-20,0
538cce8b584cc6b13e623e781c51b181,2018-05-25 08:22:11,RJ,MG,MG_RJ,moveis_decoracao,119.9,21.23,1.0,5975.0,0.10096409662895674,0.09407330708410765,28.5,Baixo - fluxo automatizado,3.5337433820134856,1.881466141682153,20.0,2.9875000000000003,0.059137808084859834,0.0,2018-06-06 19:36:42,2018-08-16,0
68fed8c67c135afe92f670687163fafb,2018-05-25 08:27:32,SP,SP,SP_SP,construcao_ferramentas_construcao,86.6,19.95,1.0,3550.0,0.055470979743674154,0.1137268815579482,6.0,Baixo - fluxo automatizado,1.9414842910285952,2.2745376311589642,0.0,1.7750000000000001,0.05557226901992245,0.0,2018-06-01 21:06:52,2018-06-19,0
7873fc4b6a81dc66e71e7611b0414bf4,2018-05-25 08:28:02,SP,SP,SP_SP,automotivo,48.9,14.44,1.0,5925.0,0.055470979743674154,0.09593138783541051,6.9,Baixo - fluxo automatizado,1.9414842910285952,1.9186277567082102,0.0,2.9625,0.040223737576324824,0.0,2018-05-29 21:56:53,2018-06-19,0
95cf9f239f724799131f7ca949209bd9,2018-05-25 08:54:21,SP,SP,SP_SP,beleza_saude,89.49,8.39,1.0,353.0,0.055470979743674154,0.0973670035383173,4.1,Baixo - fluxo automatizado,1.9414842910285952,1.9473400707663462,0.0,0.17650000000000002,0.023370994339706734,0.0,2018-05-30 15:06:44,2018-06-12,0
7311286f78c8201da664e23a95803967,2018-05-25 09:06:12,SP,SP,SP_SP,cama_mesa_banho,100.0,13.14,1.0,3025.0,0.055470979743674154,0.10060140007738183,5.5,Baixo - fluxo automatizado,1.9414842910285952,2.012028001547637,0.0,1.5125,0.03660248696349779,0.0,2018-06-07 19:31:49,2018-06-20,0
7e4be1fb343cfb05e87f6a4394420b55,2018-05-25 09:06:36,SP,SP,SP_SP,moveis_decoracao,44.99,8.64,1.0,300.0,0.055470979743674154,0.09407330708410765,4.0,Baixo - fluxo automatizado,1.9414842910285952,1.881466141682153,0.0,0.15,0.024067388688327317,0.0,2018-06-07 02:33:13,2018-06-14,0
9b623b8ed71c4e38c722cec8188768e3,2018-05-25 09:12:56,SP,SP,SP_SP,cama_mesa_banho,64.9,14.54,1.0,1300.0,0.055470979743674154,0.10060140007738183,4.6,Baixo - fluxo automatizado,1.9414842910285952,2.012028001547637,0.0,0.6499999999999999,0.040502295315773054,0.0,2018-06-12 00:32:04,2018-06-26,0
790a2b1cebf279ed28bf91f4fe91478c,2018-05-25 09:27:20,RJ,RS,RS_RJ,cama_mesa_banho,134.0,51.59,1.0,5300.0,0.09834077796562045,0.10060140007738183,28.2,Baixo - fluxo automatizado,3.4419272287967155,2.012028001547637,20.0,2.65,0.14370793778134333,0.0,2018-06-07 20:50:31,2018-07-13,0
69eb180c9de9dcddefe8a3e8a7ce8016,2018-05-25 09:32:32,RJ,SP,SP_RJ,moveis_escritorio,319.88,61.4,2.0,8425.0,0.17921083236273877,0.09352239800963387,33.0,Medio - monitoramento automatico,6.272379132695856,1.8704479601926776,20.0,4.2124999999999995,0.17103445202121495,0.4545454545454546,2018-06-15 17:51:00,2018-07-12,0
00ab9fa91aafa3d881164b0da48999aa,2018-05-25 09:47:21,MG,SP,SP_MG,portateis_casa_forno_e_cafe,579.0,65.34,1.0,16550.0,0.07445642262545135,0.11420243839970592,33.3,Medio - monitoramento automatico,2.605974791890797,2.2840487679941184,20.0,8.274999999999999,0.18200962695547535,0.0,2018-06-07 00:18:30,2018-06-26,0
3db52c1df4d52ab19d7e7365d647f6fc,2018-05-25 09:54:34,RS,RS,RS_RS,malas_acessorios,189.9,15.41,1.0,850.0,0.04456721076477112,0.05384357443252011,3.1,Baixo - fluxo automatizado,1.559852376766989,1.0768714886504023,0.0,0.425,0.04292574764897268,0.0,2018-06-04 20:28:32,2018-06-19,0
9addcfb50039a7744e3385c20debb983,2018-05-25 10:23:03,SP,PR,PR_SP,automotivo,28.0,18.23,1.0,100.0,0.039953738640264636,0.09593138783541051,23.4,Baixo - fluxo automatizado,1.3983808524092622,1.9186277567082102,20.0,0.049999999999999996,0.05078107590141284,0.0,2018-06-06 16:26:51,2018-07-05,0
e11fec6c25945565c1ef4f14fc3c03b7,2018-05-25 10:33:39,SP,SP,SP_SP,construcao_ferramentas_construcao,1970.0,25.69,1.0,2250.0,0.055470979743674154,0.1137268815579482,5.4,Baixo - fluxo automatizado,1.9414842910285952,2.2745376311589642,0.0,1.125,0.07156148326425102,0.0,2018-05-29 17:29:47,2018-06-12,0
96eb9d1d1588412109dae29e68f86e86,2018-05-25 10:38:16,SP,PR,PR_SP,informatica_acessorios,75.9,13.65,1.0,220.0,0.039953738640264636,0.08422791744760125,23.2,Baixo - fluxo automatizado,1.3983808524092622,1.6845583489520248,20.0,0.10999999999999999,0.038023131434683784,0.0,2018-06-07 17:08:55,2018-07-11,0
96df7a5f865a5f48c7637407b4f55be6,2018-05-25 10:42:57,PA,SP,SP_PA,utilidades_domesticas,69.9,19.18,1.0,450.0,0.1504220861959401,0.07532955790586074,27.0,Baixo - fluxo automatizado,5.264773016857903,1.506591158117215,20.0,0.22499999999999998,0.05342737442617106,0.0,2018-06-13 19:32:19,2018-07-13,0
4b375478e5f18ae9c221ff36518282e1,2018-05-25 10:55:11,MA,RJ,RJ_MA,beleza_saude,99.0,23.41,1.0,200.0,0.11533802801592442,0.0973670035383173,26.1,Baixo - fluxo automatizado,4.036830980557355,1.9473400707663462,20.0,0.09999999999999999,0.0652103668048313,0.0,2018-06-12 22:13:44,2018-06-26,0
8e5d0c2169e3d73e73ad4591d43481a1,2018-05-25 10:59:28,SP,SP,SP_SP,brinquedos,338.0,26.95,1.0,11867.0,0.055470979743674154,0.07786387530153531,9.5,Baixo - fluxo automatizado,1.9414842910285952,1.5572775060307062,0.0,5.9334999999999996,0.07507131078129875,0.0,2018-05-29 18:09:28,2018-06-12,0
aeed0a4dc090295564a3915202178173,2018-05-25 11:06:11,PR,SP,SP_PR,automotivo,118.8,23.41,1.0,1075.0,0.06370997390238162,0.09593138783541051,24.8,Baixo - fluxo automatizado,2.2298490865833567,1.9186277567082102,20.0,0.5375,0.0652103668048313,0.0,2018-06-08 00:12:11,2018-06-26,0
4c5217fb6ab39cfb5403395d85f26311,2018-05-25 11:09:55,BA,SP,SP_BA,cama_mesa_banho,84.0,22.3,1.0,1383.0,0.17250348744568558,0.10060140007738183,28.8,Baixo - fluxo automatizado,6.037622060598995,2.012028001547637,20.0,0.6915,0.06211837589695593,0.0,2018-06-18 19:36:34,2018-07-03,0
b151fe5e854b99ee8ff6186d8e67a0c5,2018-05-25 11:11:47,SP,SP,SP_SP,moveis_decoracao,79.9,13.92,1.0,750.0,0.055470979743674154,0.09407330708410765,4.2,Baixo - fluxo automatizado,1.9414842910285952,1.881466141682153,0.0,0.375,0.03877523733119401,0.0,2018-06-01 19:28:18,2018-06-25,0
c9e0c39985eec7874e2902fbc6256be6,2018-05-25 11:13:26,SP,SP,SP_SP,construcao_ferramentas_iluminacao,230.0,19.82,1.0,12000.0,0.055470979743674154,0.09657681963954425,9.9,Baixo - fluxo automatizado,1.9414842910285952,1.9315363927908848,0.0,6.0,0.05521014395863975,0.0,2018-06-05 08:45:00,2018-06-20,0
79e22f93f0543b4cc32f9aa333a6df5e,2018-05-25 11:16:21,SP,SP,SP_SP,ferramentas_jardim,139.42,25.86,2.0,2225.0,0.055470979743674154,0.088334967747924,5.3,Baixo - fluxo automatizado,1.9414842910285952,1.76669935495848,0.0,1.1125,0.07203503142131301,0.4545454545454546,2018-06-07 17:28:47,2018-06-20,0
142c00b1a365aed0b31af96d7d79e673,2018-05-25 11:38:12,SP,SP,SP_SP,utilidades_domesticas,18.9,7.87,1.0,200.0,0.055470979743674154,0.07532955790586074,3.6,Baixo - fluxo automatizado,1.9414842910285952,1.506591158117215,0.0,0.09999999999999999,0.021922494094575924,0.0,2018-06-04 17:16:38,2018-06-12,0
02ac6689fe09c236d7651b93246b6dbe,2018-05-25 11:45:04,SP,SP,SP_SP,cama_mesa_banho,87.28,6.53,1.0,1550.0,0.055470979743674154,0.10060140007738183,4.7,Baixo - fluxo automatizado,1.9414842910285952,2.012028001547637,0.0,0.775,0.018189820385969606,0.0,2018-06-07 20:03:37,2018-06-20,0
8f896313326eb7ff2740ec77ce78df4b,2018-05-25 11:46:03,RJ,SP,SP_RJ,eletronicos,12.25,15.23,1.0,175.0,0.17921083236273877,0.11019748722302317,28.6,Baixo - fluxo automatizado,6.272379132695856,2.2039497444604637,20.0,0.08750000000000001,0.04242434371796586,0.0,2018-06-08 00:18:41,2018-06-28,0
2d089d0a3acc8734734e60850db44254,2018-05-25 12:00:14,SP,SP,SP_SP,moveis_decoracao,200.0,32.08,2.0,9550.0,0.055470979743674154,0.09407330708410765,9.1,Baixo - fluxo automatizado,1.9414842910285952,1.881466141682153,0.0,4.7749999999999995,0.0893613228149931,0.4545454545454546,2018-05-30 14:38:33,2018-06-13,0
0330631bdb2ec8c341f487ed9c22fc8b,2018-05-25 12:02:08,SP,SP,SP_SP,cama_mesa_banho,45.9,12.79,1.0,750.0,0.055470979743674154,0.10060140007738183,4.4,Baixo - fluxo automatizado,1.9414842910285952,2.012028001547637,0.0,0.375,0.03562753487542898,0.0,2018-06-07 22:42:02,2018-06-26,0
ba7b165e199d438fedf5f04cabb6b5ac,2018-05-25 12:02:47,RJ,SP,SP_RJ,telefonia,13.77,18.23,1.0,125.0,0.17921083236273877,0.09131178836821854,28.2,Baixo - fluxo automatizado,6.272379132695856,1.826235767364371,20.0,0.0625,0.05078107590141284,0.0,2018-06-12 21:34:43,2018-06-29,0
c4406c3911b19657e6304e5c7c61a069,2018-05-25 12:04:29,RS,RS,RS_RS,industria_comercio_e_negocios,109.99,7.95,1.0,250.0,0.04456721076477112,0.09269605364519007,3.6,Baixo - fluxo automatizado,1.559852376766989,1.8539210729038016,0.0,0.125,0.02214534028613451,0.0,2018-05-28 17:44:41,2018-06-13,0
359d387a5354eedce6105f09097195d2,2018-05-25 12:32:25,SP,SP,SP_SP,utilidades_domesticas,130.0,11.53,1.0,1600.0,0.055470979743674154,0.07532955790586074,4.3,Baixo - fluxo automatizado,1.9414842910285952,1.506591158117215,0.0,0.7999999999999999,0.032117707358381244,0.0,2018-05-29 20:10:53,2018-06-12,0
add546d4d3ce43710bba09276bbe07e2,2018-05-25 12:48:12,SP,SP,SP_SP,moveis_escritorio,94.9,12.57,1.0,2100.0,0.055470979743674154,0.09352239800963387,4.9,Baixo - fluxo automatizado,1.9414842910285952,1.8704479601926776,0.0,1.05,0.03501470784864287,0.0,2018-05-30 20:22:36,2018-06-12,0
45ccd2f1dba595badc92a8c34c88381f,2018-05-25 12:51:58,SP,RJ,RJ_SP,cama_mesa_banho,51.8,37.85,3.0,150.0,0.11327283386168492,0.10060140007738183,27.1,Baixo - fluxo automatizado,3.964549185158972,2.012028001547637,20.0,0.075,0.10543410438115614,0.9090909090909092,2018-06-04 18:04:13,2018-06-19,0
474f2b1387a07ea0159ca7a996dd09e8,2018-05-25 13:00:02,SP,SP,SP_SP,eletrodomesticos,26.0,8.82,1.0,15225.0,0.055470979743674154,0.07411310208679768,11.1,Baixo - fluxo automatizado,1.9414842910285952,1.4822620417359538,0.0,7.6125,0.024568792619334135,0.0,2018-06-02 13:50:39,2018-06-14,0
c38aa2f85a080e3c7d20f51359873479,2018-05-25 13:15:56,PR,SP,SP_PR,relogios_presentes,199.0,16.27,1.0,400.0,0.06370997390238162,0.10054862655282171,24.5,Baixo - fluxo automatizado,2.2298490865833567,2.0109725310564346,20.0,0.19999999999999998,0.04532134420822748,0.0,2018-06-01 15:06:41,2018-06-20,0
4652332a6a0d39960cdec082ef7b52b8,2018-05-25 13:28:45,SP,SP,SP_SP,moveis_decoracao,139.8,24.86,2.0,2600.0,0.055470979743674154,0.09407330708410765,5.6,Baixo - fluxo automatizado,1.9414842910285952,1.881466141682153,0.0,1.2999999999999998,0.06924945402683068,0.4545454545454546,2018-05-29 20:10:51,2018-06-12,0
e98c1902289b968eada0709158767a6a,2018-05-25 14:36:42,GO,SP,SP_GO,cama_mesa_banho,19.9,18.23,1.0,200.0,0.10641154952256435,0.10060140007738183,25.9,Baixo - fluxo automatizado,3.724404233289752,2.012028001547637,20.0,0.09999999999999999,0.05078107590141284,0.0,2018-06-11 19:12:39,2018-06-28,0
e130d3f737127ae52681b9338aea9b64,2018-05-25 14:41:25,SP,SP,SP_SP,pcs,2370.0,97.17,3.0,12100.0,0.055470979743674154,0.05361979651544609,10.2,Baixo - fluxo automatizado,1.9414842910285952,1.0723959303089219,0.0,6.05,0.2706745554218479,0.9090909090909092,2018-06-05 09:02:36,2018-06-19,0
1af4acf47f9833b90e3b7cb326ed85f9,2018-05-25 14:48:49,RS,SC,SC_RS,utilidades_domesticas,159.49,17.32,1.0,3000.0,0.07018415490278677,0.07532955790586074,25.5,Baixo - fluxo automatizado,2.456445421597537,1.506591158117215,20.0,1.5,0.04824620047243393,0.0,2018-06-07 22:58:54,2018-07-03,0
78f73cede21d3bf1d0c0e9fe1e02cbc6,2018-05-25 14:48:49,SP,SP,SP_SP,beleza_saude,144.76,14.78,2.0,180.0,0.055470979743674154,0.0973670035383173,4.5,Baixo - fluxo automatizado,1.9414842910285952,1.9473400707663462,0.0,0.09,0.041170833890448816,0.4545454545454546,2018-05-30 18:59:40,2018-06-14,0
7e110c45faa244ec4ddcf4f1c995b389,2018-05-25 15:00:03,SP,SP,SP_SP,eletronicos,119.99,7.7,1.0,213.0,0.055470979743674154,0.11019748722302317,4.3,Baixo - fluxo automatizado,1.9414842910285952,2.2039497444604637,0.0,0.1065,0.021448945937513928,0.0,2018-06-01 14:54:46,2018-06-13,0
64e64a4dd77d71d6bc307f24af1e55ac,2018-05-25 15:17:39,SP,SP,SP_SP,brinquedos,14.9,7.39,1.0,250.0,0.055470979743674154,0.07786387530153531,3.6,Baixo - fluxo automatizado,1.9414842910285952,1.5572775060307062,0.0,0.125,0.020585416945224408,0.0,2018-06-06 19:29:50,2018-06-20,0
fc23d0b3d8b6e49fc4e6d021d7f9073b,2018-05-25 15:31:13,SP,SP,SP_SP,utilidades_domesticas,55.9,9.44,1.0,1000.0,0.055470979743674154,0.07532955790586074,4.0,Baixo - fluxo automatizado,1.9414842910285952,1.506591158117215,0.0,0.5,0.02629585060391318,0.0,2018-06-03 16:59:29,2018-06-12,0
edcd987f773b6e55104729648e8cf34d,2018-05-25 15:44:21,SP,SP,SP_SP,informatica_acessorios,41.9,12.79,1.0,50.0,0.055470979743674154,0.08422791744760125,3.7,Baixo - fluxo automatizado,1.9414842910285952,1.6845583489520248,0.0,0.024999999999999998,0.03562753487542898,0.0,2018-06-07 16:58:40,2018-06-20,0
c8b785ff006155b23afd689ffdf7975e,2018-05-25 15:44:22,SP,SP,SP_SP,perfumaria,13.8,14.78,2.0,100.0,0.055470979743674154,0.08133629587652967,4.1,Baixo - fluxo automatizado,1.9414842910285952,1.6267259175305935,0.0,0.049999999999999996,0.041170833890448816,0.4545454545454546,2018-05-30 18:18:53,2018-06-12,0
