review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,texto_original,texto_limpo,tema,confianca_regra,palavras_chave_encontradas,tem_texto
b2f9240b0a16650054680457ad518388,807bd7d79398132db47a02f8d49c60f8,1,,,2018-02-24 00:00:00,2018-02-24 18:26:56,,,outros_sem_classificacao,baixa,0,False
3ff8285931cc9b54c9ad22ba78957f63,e6b23db78d4473c921fb9315e04b5c0f,1,,Comprei dois produtos e recebi somente um. Mandei dois emails para a loja e não tive nenhum retorno. Estou insatisfeita.,2017-05-14 00:00:00,2017-05-19 10:38:27,Comprei dois produtos e recebi somente um. Mandei dois emails para a loja e não tive nenhum retorno. Estou insatisfeita.,comprei dois produtos e recebi somente um mandei dois emails para a loja e nao tive nenhum retorno estou insatisfeita,produto,media,1,True
a36150969fe6bd09ed011dd78aeb0189,ef1b29b591d31d57c0d7337460dd83c9,1,,"Demora na entrega, detestei o atendimento e NUNCA mais compro. baratheon quando vendia por eles mesmos era bem melhor! ",2016-11-02 00:00:00,2016-11-03 12:04:24,"Demora na entrega, detestei o atendimento e NUNCA mais compro. baratheon quando vendia por eles mesmos era bem melhor!",demora na entrega detestei o atendimento e nunca mais compro baratheon quando vendia por eles mesmos era bem melhor,prazo_entrega,alta,2,True
43992f6d75ecc01ddd8c748b9362bc81,55b5a2fb966c36bed46f082ad6062914,1,,o meu produto não chegou... segundo o rastreio está parado em Ribeirão Preto sp... ,2018-03-23 00:00:00,2018-03-23 23:21:32,o meu produto não chegou... segundo o rastreio está parado em Ribeirão Preto sp...,o meu produto nao chegou segundo o rastreio esta parado em ribeirao preto sp,prazo_entrega,alta,2,True
8b4c14417bccab81710772ecb8b23fd6,62a575a2a9f2c005b7ec7ff7dd76d5ee,1,,produto deu defeito na 1 vez de uso.,2018-08-03 00:00:00,2018-08-04 19:32:39,produto deu defeito na 1 vez de uso.,produto deu defeito na 1 vez de uso,produto,alta,2,True
252b934455d29ca8cc070504686ecc52,4806c15e687faabdb46ca2643cfcfa6e,1,,até agora não recebi o produto.,2018-03-14 00:00:00,2018-03-14 08:59:57,até agora não recebi o produto.,ate agora nao recebi o produto,prazo_entrega,media,1,True
b736ff4204044e49e39062584d06fa74,993da8482e658ec7f1d0c6d955604936,1,, A loja anuncia um produto e entrega outro.,2018-08-24 00:00:00,2018-08-27 05:20:47,A loja anuncia um produto e entrega outro.,a loja anuncia um produto e entrega outro,prazo_entrega,media,1,True
c239d18d7e310e477d5e7b76b362db1d,80a2b0dcabefef6a83477204433b2482,1,,produto foi entregue com umas das alças com problemas (está faltando 1 pino de fixação),2018-03-11 00:00:00,2018-03-13 21:17:09,produto foi entregue com umas das alças com problemas (está faltando 1 pino de fixação),produto foi entregue com umas das alcas com problemas esta faltando 1 pino de fixacao,produto,alta,2,True
5cc663b86b8e633c513546914eca82d4,1e9ea7d5f669d780b187f487a03c3f7b,2,,,2017-11-24 00:00:00,2017-11-27 12:46:34,,,outros_sem_classificacao,baixa,0,False
b3df5ccdfff218d039dd166e3da759f5,33fb6b947580ee29bd0c6babed6049c1,2,,Foi marcado o dia 14/02 para entrega do pedido e no rastreamento marcava que o produto já havia sido entregue na data mas na realidade não foi entregue. O produto só foi entregue no dia 28/02.,2018-03-01 00:00:00,2018-03-04 21:45:00,Foi marcado o dia 14/02 para entrega do pedido e no rastreamento marcava que o produto já havia sido entregue na data mas na realidade não foi entregue. O produto só foi entregue no dia 28/02.,foi marcado o dia 14 02 para entrega do pedido e no rastreamento marcava que o produto ja havia sido entregue na data mas na realidade nao foi entregue o produto so foi entregue no dia 28 02,prazo_entrega,alta,2,True
c11da18223114c483b887b9914045f79,468c2f34312a6d270a20c7aef082041c,2,,"LOJA ALÉM DO FRETE SER MUITO CARO . O PRODUTO LEVA QUASE 30 DIAS ÚTEIS , PARA CHEGAR NA SUA CASA",2017-06-07 00:00:00,2017-06-09 06:12:39,"LOJA ALÉM DO FRETE SER MUITO CARO . O PRODUTO LEVA QUASE 30 DIAS ÚTEIS , PARA CHEGAR NA SUA CASA",loja alem do frete ser muito caro o produto leva quase 30 dias uteis para chegar na sua casa,prazo_entrega,media,1,True
6f885e2fd69412264d9e74e805175d53,108e1d5b7a25ff07b49e500b1c7ae4b0,1,,"Recebi bem rápido, porém veio outro produto, e não o que eu pedi, o modelo veio diferente, a cor, veio uma capinha que não tem zíper, enfim, não recomendo. ",2017-06-22 00:00:00,2017-06-23 19:35:16,"Recebi bem rápido, porém veio outro produto, e não o que eu pedi, o modelo veio diferente, a cor, veio uma capinha que não tem zíper, enfim, não recomendo.",recebi bem rapido porem veio outro produto e nao o que eu pedi o modelo veio diferente a cor veio uma capinha que nao tem ziper enfim nao recomendo,produto,alta,3,True
f7eb8792e67d53e01a224bfa9b6802b2,a0f2f8b0523207a13f02225bc812ed23,1,Horrível,"Cancelaram a minha compra um dia antes da entrega, liguei para a lannister e os atendentes não sabiam o que estava acontecendo, uma bagunça, agora estou esperando para ver se vai ser cobrado",2018-08-05 00:00:00,2018-08-05 09:27:55,"Horrível Cancelaram a minha compra um dia antes da entrega, liguei para a lannister e os atendentes não sabiam o que estava acontecendo, uma bagunça, agora estou esperando para ver se vai ser cobrado",horrivel cancelaram a minha compra um dia antes da entrega liguei para a lannister e os atendentes nao sabiam o que estava acontecendo uma bagunca agora estou esperando para ver se vai ser cobrado,prazo_entrega,media,1,True
84ae94ac7146889400b0c58f5baa7cde,39841bda2ced6b58fb455964b6ad0f05,1,,,2017-07-08 00:00:00,2017-07-08 15:56:35,,,outros_sem_classificacao,baixa,0,False
4dd68a0dee5ede8a445f797c46bca436,ac706ac9421036e88d5b2c96b058aba6,1,,o acabento que estava na foto era bonito a que chegou foi de um sintetico feio com um acabento todo borrado orrivel nao gostei,2017-07-05 00:00:00,2017-07-11 10:20:06,o acabento que estava na foto era bonito a que chegou foi de um sintetico feio com um acabento todo borrado orrivel nao gostei,o acabento que estava na foto era bonito a que chegou foi de um sintetico feio com um acabento todo borrado orrivel nao gostei,outros_sem_classificacao,baixa,0,True
f55ac350831de6694d569e9c0176dacd,92cd4be4e992be4ab03304531ce6c5f9,1,,E muito desordenado comprei três produtos mais não veio no dia sertões veio separado e em data separada ,2018-01-31 00:00:00,2018-02-01 02:12:01,E muito desordenado comprei três produtos mais não veio no dia sertões veio separado e em data separada,e muito desordenado comprei tres produtos mais nao veio no dia sertoes veio separado e em data separada,produto,media,1,True
96ee030286f50f61c6d199bdfaa5573d,7920529b8621a433718e66c72a763bdc,1,,", muito ruim ! ",2017-11-29 00:00:00,2017-11-29 21:28:39,", muito ruim !",muito ruim,outros_sem_classificacao,baixa,0,True
c29578721fec42d32a8df09c414aa4fd,04eef545c54d444825c506ba170a26bd,1,,,2017-05-17 00:00:00,2017-05-21 12:41:38,,,outros_sem_classificacao,baixa,0,False
6280ca6a9e8c3a56b668ec8c5396caaf,534a0fbe91a806a1dc6bf09b497e3d6f,1,,Passou dos dias previstos.,2018-02-09 00:00:00,2018-02-14 04:13:49,Passou dos dias previstos.,passou dos dias previstos,outros_sem_classificacao,baixa,0,True
9e325bcfa22c4820da7d4f165c7dd49f,ab25d035abca0cb6c74fff900e926246,1,,,2018-04-27 00:00:00,2018-04-27 12:17:46,,,outros_sem_classificacao,baixa,0,False
3db041dd46e9935752c691a2093799c2,51eaae3287e04efba45a51f52098fc88,1,,Produto não recomendo não ler em nenhum dispositivo,2018-04-27 00:00:00,2018-04-28 01:49:40,Produto não recomendo não ler em nenhum dispositivo,produto nao recomendo nao ler em nenhum dispositivo,produto,media,1,True
f3f77d01a24ce4da52b6f7e83e71498d,a5a83c95ed669b7ba0ddce1d761c191f,1,,"Tentando cancelar o produto desde antes da emissão da nota fiscal. Não fui avisada que estava no correio, não tive nenhuma resposta do cancelamento e nao consigo devolver. ",2018-03-01 00:00:00,2018-03-02 12:55:24,"Tentando cancelar o produto desde antes da emissão da nota fiscal. Não fui avisada que estava no correio, não tive nenhuma resposta do cancelamento e nao consigo devolver.",tentando cancelar o produto desde antes da emissao da nota fiscal nao fui avisada que estava no correio nao tive nenhuma resposta do cancelamento e nao consigo devolver,produto,alta,2,True
b396ba75350276a6cc1993b6627dceea,43050a51a257b17d51295e07650cb654,1,Lamenetável...,"Boa Noite

é lamentável, esta loja que tantas compras eu ja fiz e hoje não me da satisfação sequer de um relógio na importância de 50,00 reais ... um produto com defeito e até agora não me deu retor",2018-08-23 00:00:00,2018-08-30 03:02:39,"Lamenetável... Boa Noite

é lamentável, esta loja que tantas compras eu ja fiz e hoje não me da satisfação sequer de um relógio na importância de 50,00 reais ... um produto com defeito e até agora não me deu retor",lamenetavel boa noite e lamentavel esta loja que tantas compras eu ja fiz e hoje nao me da satisfacao sequer de um relogio na importancia de 50 00 reais um produto com defeito e ate agora nao me deu retor,produto,alta,2,True
f3401a1de0c152923ba58cf7b7d2b84a,a848ecb46fe108b35dd5bd7bf4fdddca,2,Qualidade ruim!,A capa protetora não é exatamente o que eu esperava deixa a desejar no tipo material e na qualidade.,2018-05-19 00:00:00,2018-05-20 13:07:24,Qualidade ruim! A capa protetora não é exatamente o que eu esperava deixa a desejar no tipo material e na qualidade.,qualidade ruim a capa protetora nao e exatamente o que eu esperava deixa a desejar no tipo material e na qualidade,produto,media,1,True
4677abdc2e2e59f87b19f57edd36c883,c5ad60266a394a7f574c140c0248ec43,1,,,2017-04-20 00:00:00,2017-04-21 01:17:20,,,outros_sem_classificacao,baixa,0,False
7cae6dc895e8f5238f2300e103742ce2,68993f27a34bd02e3b2c2ebb5c41b9ec,2,,"O produto foi embalado apenas com papel pardo sobre a embalagem e enviado pelos correios. Lógico, a embalagem chegou amassada e só deus sabe se o produto está funcionando ou não, ainda não testei.",2017-03-22 00:00:00,2017-03-22 21:35:59,"O produto foi embalado apenas com papel pardo sobre a embalagem e enviado pelos correios. Lógico, a embalagem chegou amassada e só deus sabe se o produto está funcionando ou não, ainda não testei.",o produto foi embalado apenas com papel pardo sobre a embalagem e enviado pelos correios logico a embalagem chegou amassada e so deus sabe se o produto esta funcionando ou nao ainda nao testei,produto,alta,2,True
af41ee42a3e2dc767023449fda6c12fa,762955db358210db24103ff9ce1ddda7,1,,"Última vez que compro pois hoje vai fazer 1 mês que fiz a comprar e nada, e se demorar mas tempo de entregar estarei procurando meus direitos contra as lojas lannister e a targaryen.",2018-03-21 00:00:00,2018-03-21 15:32:51,"Última vez que compro pois hoje vai fazer 1 mês que fiz a comprar e nada, e se demorar mas tempo de entregar estarei procurando meus direitos contra as lojas lannister e a targaryen.",ultima vez que compro pois hoje vai fazer 1 mes que fiz a comprar e nada e se demorar mas tempo de entregar estarei procurando meus direitos contra as lojas lannister e a targaryen,prazo_entrega,alta,2,True
4f2d420b33665f546c373953c8dfb5fd,523824180b3b651c5d233b761bdd7597,1,,"Não gostei do produto, material de péssima qualidade.",2017-10-08 00:00:00,2017-11-10 16:24:28,"Não gostei do produto, material de péssima qualidade.",nao gostei do produto material de pessima qualidade,produto,alta,2,True
bfd1c687738141ef5861a1a1269ca855,409e065598ea4a9dba359d894ab0cab9,1,,"Dos dois produtos comprados, foi entregue apenas um!",2018-01-10 00:00:00,2018-01-11 11:54:28,"Dos dois produtos comprados, foi entregue apenas um!",dos dois produtos comprados foi entregue apenas um,produto,media,1,True
6724babb3b9952660bc345b5f5a4db07,c09eea5faf2f865d54fac5b97b961a75,1,,Nao compro mais na lannister. Se é parceiro da lannister ou não essa targaryen jamais uso novamente. Quando eu ler que é dessa empresa saio correndo. Um absurdo. Quase um mês para entregar. Extra.com ok,2018-02-09 00:00:00,2018-02-10 01:04:39,Nao compro mais na lannister. Se é parceiro da lannister ou não essa targaryen jamais uso novamente. Quando eu ler que é dessa empresa saio correndo. Um absurdo. Quase um mês para entregar. Extra.com ok,nao compro mais na lannister se e parceiro da lannister ou nao essa targaryen jamais uso novamente quando eu ler que e dessa empresa saio correndo um absurdo quase um mes para entregar extra com ok,prazo_entrega,media,1,True
b54c1776f5955ced2f54c711c665a025,520a772c685704aec515546f7a098ea9,1,,Nem fizeram a nota fiscal ,2018-01-30 00:00:00,2018-01-30 02:34:26,Nem fizeram a nota fiscal,nem fizeram a nota fiscal,outros_sem_classificacao,baixa,0,True
f4d2c6ed9bebda9d41573e30f3d629b5,544789a536e56050d352f95b48062912,1,,"O MP3 player não funciona, mesmo trocando a pilha diversas vezes. Tive que devolver.",2017-11-05 00:00:00,2017-11-06 13:54:54,"O MP3 player não funciona, mesmo trocando a pilha diversas vezes. Tive que devolver.",o mp3 player nao funciona mesmo trocando a pilha diversas vezes tive que devolver,produto,media,1,True
755509047344db65b4c12fe56626765d,08d7ec7381dc51d41a0e4d86314b7a98,1,,,2017-01-27 00:00:00,2017-01-30 17:40:30,,,outros_sem_classificacao,baixa,0,False
341ccd0a62b82793121e9ebdd1eafaf9,adad66be45caa015d25e03ed17610197,1,,A targaryen não é de confiança não entregou a minha compra e colocou no rastreamento do pedido que foi entregue no dia 14/12/17 empresa falsa quero receber meus produtos que foram pagos com boleto bancari,2017-12-15 00:00:00,2017-12-20 07:55:39,A targaryen não é de confiança não entregou a minha compra e colocou no rastreamento do pedido que foi entregue no dia 14/12/17 empresa falsa quero receber meus produtos que foram pagos com boleto bancari,a targaryen nao e de confianca nao entregou a minha compra e colocou no rastreamento do pedido que foi entregue no dia 14 12 17 empresa falsa quero receber meus produtos que foram pagos com boleto bancari,produto,alta,2,True
772d77869ce0505a42077a4429385c9c,e03e8192ecbedf3c6493ae3c01ba21e3,1,,,2018-07-14 00:00:00,2018-07-15 17:03:22,,,outros_sem_classificacao,baixa,0,False
320ae91d4c5cb8164c168fc68392a5fb,934e266bc66e8ed5bba8266dfde60175,1,Produto pirata!,"Quando instalei o cartucho de tinta, a minha impressora indicou que o mesmo estava vazio, e apresentou a mensagem de erro ""!"" em cima do marcador de nível da tinta. Já solicitei a troca. ",2018-05-22 00:00:00,2018-05-23 01:03:33,"Produto pirata! Quando instalei o cartucho de tinta, a minha impressora indicou que o mesmo estava vazio, e apresentou a mensagem de erro ""!"" em cima do marcador de nível da tinta. Já solicitei a troca.",produto pirata quando instalei o cartucho de tinta a minha impressora indicou que o mesmo estava vazio e apresentou a mensagem de erro em cima do marcador de nivel da tinta ja solicitei a troca,produto,media,1,True
b92b5b1122f1298b87bc7882115db417,e30b9cda599826e24ad3f5eddf966583,1,,Não foram entregue as duas capas de couro compradas. Apenas uma delas. Aguardo a devolução do dinheiro ou a entrega da segunda capa.,2017-08-12 00:00:00,2017-08-20 16:13:44,Não foram entregue as duas capas de couro compradas. Apenas uma delas. Aguardo a devolução do dinheiro ou a entrega da segunda capa.,nao foram entregue as duas capas de couro compradas apenas uma delas aguardo a devolucao do dinheiro ou a entrega da segunda capa,prazo_entrega,media,1,True
f8499130452fd0f108a9a24454f51c32,730308f506bdb6d00878bc7cce6109f9,1,,No dia 19 de maio usei e a à alça quebrou sem muito peso ,2017-05-19 00:00:00,2017-06-01 02:03:49,No dia 19 de maio usei e a à alça quebrou sem muito peso,no dia 19 de maio usei e a a alca quebrou sem muito peso,outros_sem_classificacao,baixa,0,True
7e6becdbaed9bd20e60602d1f8c2b4f9,acf6e912a8db79e50ddd2fe14628e89c,1,,,2018-08-15 00:00:00,2018-08-15 21:08:00,,,outros_sem_classificacao,baixa,0,False
8eaebf463e205cdcc126801ca343a33f,7977e307a9ea263c2cef8cdc9ccbbe26,2,,comprei o produto na cor preta e chegou na cor vermelha.,2017-04-11 00:00:00,2017-04-12 11:14:41,comprei o produto na cor preta e chegou na cor vermelha.,comprei o produto na cor preta e chegou na cor vermelha,produto,alta,2,True
5fd2d6fbe0e63511703a80078e938be5,993f3fc78c8cdf418bd5b0f7cfffcaa9,2,,Pensei que a mochila fosse um material mais resistente.,2018-08-22 00:00:00,2018-08-27 17:58:12,Pensei que a mochila fosse um material mais resistente.,pensei que a mochila fosse um material mais resistente,outros_sem_classificacao,baixa,0,True
505a882ba08a689682a4afc6eb4e5965,1c308eca3f339414a92e518e2a2e5ee9,2,,,2017-12-28 00:00:00,2017-12-31 20:25:02,,,outros_sem_classificacao,baixa,0,False
